x,y,cluster
26.530001,6.09,2
-6.41,3.33,3
16.08,26.620001,0
-44.619999,-2.99,1
-45.0,3.33,1
16.08,25.1,0
-44.619999,-0.3,1
-24.5,2.78,3
16.08,26.620001,0
-44.619999,-2.99,1
-24.5,3.33,3
38.400002,25.1,5
-44.619999,-0.3,1
-24.5,5.41,3
16.08,25.1,0
-44.619999,-0.3,1
18.1,4.36,2
-29.700001,33.130001,4
26.530001,6.09,2
1.6,5.72,3
9.79,33.130001,0
39.299999,6.09,2
18.1,4.36,2
-29.700001,33.130001,4
26.530001,6.09,2
19.879999,1.76,2
9.79,33.130001,0
26.530001,6.09,2
-6.41,3.33,3
16.08,26.620001,0
-44.619999,-2.99,1
-24.5,3.33,3
9.79,33.130001,0
39.299999,6.09,2
1.6,5.72,3
12.1,33.130001,0
-44.619999,-2.99,1
19.879999,1.76,2
9.79,33.130001,0
26.530001,6.09,2
18.1,4.36,2
-29.700001,33.130001,4
26.530001,6.09,2
-6.41,3.33,3
16.08,26.620001,0
-44.619999,-2.99,1
-24.5,2.78,3
16.08,26.620001,0
-33.400002,-2.99,1
19.879999,1.76,2
9.79,33.130001,0
26.530001,6.09,2
-6.41,3.33,3
16.08,26.620001,0
-44.619999,-2.99,1
-6.41,3.33,3
16.08,35.599998,0
39.299999,6.09,2
-24.5,4.45,3
16.08,26.620001,0
-44.619999,22.9,4
-24.5,3.33,3
16.08,26.620001,0
-44.619999,-2.99,1
-6.41,3.33,3
9.79,35.599998,0
39.299999,6.09,2
-6.41,3.63,3
16.08,26.620001,0
-33.400002,-2.99,1
-24.5,2.78,3
16.08,26.620001,0
-44.619999,-2.99,1
-6.41,0.86,3
16.08,26.620001,0
39.299999,6.09,2
19.879999,1.76,2
9.79,33.130001,0
26.530001,6.09,2
-6.41,3.33,3
16.08,26.620001,0
-44.619999,-2.99,1
-24.5,3.33,3
16.08,26.620001,0
-44.619999,13.0,1
-24.5,2.78,3
16.08,26.620001,0
-44.619999,-2.99,1
-24.5,4.45,3
16.08,26.620001,0
-44.619999,1.2,1
-6.41,3.33,3
16.08,26.620001,0
-44.619999,37.200001,4
-6.41,3.33,3
16.08,26.620001,0
-40.400002,6.09,1
-24.5,4.29,3
16.08,26.620001,0
-44.619999,-2.99,1
19.879999,1.76,2
9.79,33.130001,0
26.530001,6.09,2
-6.41,3.33,3
16.08,26.620001,0
-44.619999,-2.99,1
-24.5,4.45,3
16.08,26.620001,0
-44.619999,-2.99,1
-6.41,3.33,3
16.08,26.620001,0
-44.619999,1.2,1
-24.5,4.45,3
16.08,26.620001,0
-44.619999,25.1,4
-24.5,2.78,3
16.08,26.620001,0
-44.619999,1.2,1
-20.200001,3.33,3
16.08,26.620001,0
-44.619999,-2.99,1
-6.41,0.25,3
16.08,26.620001,0
-44.619999,37.200001,4
-6.41,3.33,3
16.08,26.620001,0
-44.619999,37.200001,4
-6.41,3.33,3
16.08,26.620001,0
-44.619999,-2.99,1
19.879999,1.76,2
9.79,33.130001,0
26.530001,6.09,2
-6.41,3.33,3
16.08,26.620001,0
-44.619999,-2.99,1
-6.41,3.33,3
16.08,26.620001,0
-44.619999,1.2,1
-24.5,2.78,3
16.08,26.620001,0
-44.619999,-2.99,1
-24.5,2.78,3
16.08,26.620001,0
-44.619999,37.200001,4
-20.200001,3.33,3
16.08,26.620001,0
-44.619999,8.4,1
-6.41,3.33,3
16.08,35.900002,0
-44.619999,-2.99,1
-6.41,3.33,3
16.08,26.620001,0
-44.619999,-2.99,1
-20.200001,3.33,3
16.08,26.620001,0
-41.400002,-2.99,1
19.879999,1.76,2
9.79,33.130001,0
26.530001,6.09,2
-6.41,3.33,3
16.08,26.620001,0
-44.619999,-2.99,1
-6.41,3.33,3
16.08,26.620001,0
-44.619999,-2.99,1
-6.41,3.33,3
16.08,26.620001,0
-44.619999,-2.99,1
19.879999,1.76,2
9.79,33.130001,0
41.099998,1.2,2
-6.41,3.33,3
16.08,42.599998,0
26.530001,6.09,2
30.299999,3.33,2
16.08,35.900002,0
-44.619999,-2.99,1
-6.41,3.33,3
16.08,26.620001,0
-44.619999,-2.99,1
16.4,1.76,2
9.79,33.130001,0
-42.0,6.09,1
19.879999,1.76,2
9.79,33.130001,0
26.530001,6.09,2
19.879999,1.76,2
9.79,33.130001,0
26.530001,6.09,2
-6.41,3.33,3
16.08,26.620001,0
-44.619999,-2.99,1
32.400002,1.76,2
9.79,33.130001,0
26.530001,6.09,2
19.879999,1.76,2
9.79,33.130001,0
-42.0,6.09,1
-6.41,3.33,3
16.08,26.620001,0
-44.619999,-2.99,1
-38.5,3.33,1
16.08,26.620001,0
-44.619999,-2.99,1
19.879999,1.76,2
9.79,33.130001,0
26.530001,6.09,2
16.4,1.76,2
9.79,33.130001,0
-44.619999,23.0,4
19.879999,1.76,2
9.79,33.130001,0
26.530001,6.09,2
-6.41,3.33,3
16.08,26.620001,0
-44.619999,-2.99,1
-6.41,3.33,3
16.08,26.620001,0
-44.619999,-2.99,1
-2.5,3.33,3
16.08,26.620001,0
-44.619999,-2.99,1
-6.41,3.33,3
16.08,26.620001,0
-42.0,6.09,1
19.879999,1.76,2
9.79,33.130001,0
-42.0,6.09,1
-6.41,3.33,3
16.08,26.620001,0
26.530001,6.09,2
-6.41,3.33,3
16.08,26.620001,0
-42.0,6.09,1
19.879999,1.76,2
9.79,33.130001,0
26.530001,6.09,2
-6.41,3.33,3
16.08,26.620001,0
-44.619999,-2.99,1
-6.41,5.13,3
9.79,33.130001,0
-42.0,6.09,1
19.879999,1.76,2
-21.700001,26.620001,4
-42.0,15.5,1
19.879999,1.76,2
9.79,33.130001,0
-42.0,6.09,1
19.879999,1.76,2
21.299999,33.130001,0
26.530001,6.09,2
19.879999,5.52,2
38.299999,33.130001,5
-42.0,6.09,1
19.879999,1.76,2
10.9,33.130001,0
26.530001,6.09,2
-6.41,3.33,3
16.08,26.620001,0
-44.619999,-2.99,1
3.6,3.33,3
16.08,26.620001,0
26.530001,6.09,2
19.879999,1.76,2
9.79,33.130001,0
26.530001,6.09,2
-6.41,3.33,3
16.08,26.620001,0
-44.619999,-2.99,1
19.879999,5.52,2
38.299999,33.130001,5
26.530001,6.09,2
19.879999,1.76,2
9.79,33.130001,0
-42.0,6.09,1
-6.41,5.13,3
10.9,33.130001,0
26.530001,6.09,2
19.879999,1.76,2
9.79,33.130001,0
-42.0,6.09,1
19.879999,1.76,2
-21.700001,26.620001,4
-42.0,6.09,1
19.879999,5.52,2
38.299999,33.130001,5
-44.619999,-2.99,1
-6.41,3.33,3
16.08,26.620001,0
-42.0,6.09,1
19.879999,1.76,2
9.79,33.130001,0
26.530001,6.09,2
-6.41,3.33,3
16.08,26.620001,0
-44.619999,-2.99,1
-6.41,1.48,3
10.9,33.130001,0
-42.0,6.09,1
19.879999,1.76,2
0.4,33.130001,0
26.530001,6.09,2
19.879999,1.76,2
9.79,33.130001,0
-42.0,6.09,1
19.879999,1.76,2
-44.700001,33.130001,4
26.530001,6.09,2
19.879999,1.76,2
-21.700001,26.620001,4
-44.619999,-2.99,1
19.879999,5.52,2
38.299999,36.700001,5
-42.0,6.09,1
-6.41,0.84,3
16.08,26.620001,0
-42.0,15.5,1
19.879999,1.76,2
9.79,33.130001,0
26.530001,6.09,2
-6.41,3.33,3
16.08,26.620001,0
-44.619999,-2.99,1
19.879999,5.52,2
38.299999,36.700001,5
-42.0,6.09,1
19.879999,5.52,2
9.79,33.130001,0
26.530001,6.09,2
19.879999,1.76,2
38.299999,36.299999,5
-42.0,39.400002,4
19.879999,1.76,2
9.79,33.130001,0
26.530001,6.09,2
19.879999,5.96,2
-21.5,33.130001,4
-42.0,6.09,1
19.879999,1.76,2
38.299999,36.700001,5
-42.0,6.09,1
19.879999,5.52,2
0.4,33.130001,0
26.530001,6.09,2
19.879999,1.76,2
9.79,33.130001,0
26.530001,6.09,2
-6.41,3.33,3
16.08,26.620001,0
-44.619999,-2.99,1
19.879999,1.76,2
9.79,33.130001,0
26.530001,6.09,2
-39.0,5.52,1
0.4,33.130001,0
26.530001,6.09,2
20.4,5.52,2
16.08,38.099998,0
-44.619999,-2.99,1
-6.41,3.33,3
9.79,33.130001,0
26.530001,6.09,2
19.879999,0.82,2
38.299999,36.299999,5
-42.0,6.09,1
19.879999,5.52,2
26.4,36.700001,5
-42.0,6.09,1
19.879999,5.52,2
38.299999,36.700001,5
-42.0,6.09,1
19.879999,1.76,2
9.79,33.130001,0
26.530001,6.09,2
-6.41,3.33,3
16.08,26.620001,0
-44.619999,-2.99,1
19.879999,5.52,2
27.1,36.299999,5
-42.0,6.09,1
19.879999,0.82,2
38.299999,36.700001,5
-42.0,6.09,1
-6.41,3.33,3
9.79,33.130001,0
26.530001,6.09,2
19.879999,2.18,2
17.9,33.130001,0
26.530001,6.09,2
19.879999,1.76,2
9.79,33.130001,0
26.530001,6.09,2
43.400002,1.76,2
9.79,33.130001,0
26.530001,6.09,2
19.879999,5.52,2
38.299999,36.700001,5
26.530001,6.09,2
-6.41,3.33,3
9.79,33.130001,0
-42.0,6.09,1
19.879999,1.76,2
9.79,33.130001,0
26.530001,6.09,2
-6.41,3.33,3
16.08,26.620001,0
-44.619999,-2.99,1
-6.41,3.33,3
9.79,33.130001,0
26.530001,6.09,2
19.879999,1.76,2
9.79,33.130001,0
26.530001,6.09,2
19.879999,5.52,2
38.299999,36.700001,5
-44.619999,-2.99,1
-6.41,3.72,3
16.08,26.620001,0
26.530001,6.09,2
19.879999,5.52,2
9.79,33.130001,0
-42.0,-9.3,1
43.400002,1.76,2
11.4,33.130001,0
26.530001,15.0,2
19.879999,1.76,2
9.79,33.130001,0
26.530001,6.09,2
19.879999,1.76,2
9.79,33.130001,0
26.530001,6.09,2
-6.41,3.33,3
16.08,26.620001,0
-44.619999,-2.99,1
-6.41,3.33,3
11.4,33.130001,0
22.0,15.0,2
43.400002,1.76,2
16.08,26.620001,0
-44.619999,-2.99,1
-24.799999,5.52,3
9.79,33.130001,0
26.530001,6.09,2
-6.41,3.72,3
16.08,26.620001,0
-42.0,-9.3,1
19.879999,1.76,2
9.79,33.130001,0
26.530001,6.09,2
19.879999,1.76,2
9.79,39.0,0
26.530001,6.09,2
-6.41,3.33,3
18.700001,26.620001,0
26.530001,6.09,2
-6.41,3.72,3
16.08,26.620001,0
-44.619999,-2.99,1
19.879999,1.76,2
9.79,33.130001,0
26.530001,6.09,2
