x,y,cluster
-12.04,4.63,4
25.799999,25.940001,1
25.5,38.419998,1
-34.799999,0.79,0
-2.37,25.940001,3
13.43,32.299999,1
-30.02,2.79,0
-14.86,39.490002,2
15.46,28.52,1
-12.04,4.63,4
25.799999,25.940001,1
13.43,32.299999,1
-28.1,0.79,0
-14.86,39.099998,2
15.46,28.52,1
-28.1,0.79,0
-14.86,39.490002,2
15.46,28.52,1
0.57,4.92,4
-14.86,39.299999,2
15.46,28.52,1
0.57,4.92,4
30.780001,41.549999,1
15.46,28.52,1
-34.799999,0.79,0
-2.37,25.940001,3
13.43,32.299999,1
-30.02,2.79,0
-14.86,39.490002,2
15.46,28.52,1
0.57,4.92,4
-14.86,39.490002,2
15.46,28.52,1
-28.1,0.79,0
30.780001,41.549999,1
15.46,28.52,1
-12.04,4.63,4
34.299999,39.299999,1
15.46,28.52,1
0.57,0.46,4
25.799999,25.940001,1
13.43,32.299999,1
-34.799999,0.79,0
-2.37,25.940001,3
15.46,28.52,1
0.57,4.92,4
-14.86,39.299999,2
17.1,32.299999,1
24.700001,5.82,5
-2.37,25.940001,3
15.46,28.52,1
-34.799999,0.79,0
-2.37,25.940001,3
13.43,32.299999,1
-30.02,2.79,0
-14.86,39.490002,2
15.46,28.52,1
-34.799999,0.79,0
-2.37,25.1,3
15.46,28.52,1
-34.799999,0.79,0
-2.37,25.940001,3
13.43,32.299999,1
0.57,4.92,4
-14.86,39.490002,2
-39.599998,28.52,2
0.57,4.92,4
-14.86,39.299999,2
17.1,25.200001,1
0.57,4.92,4
-14.86,39.299999,2
15.46,28.52,1
0.57,4.92,4
-14.86,39.490002,2
17.1,32.299999,1
0.57,2.05,4
25.799999,25.940001,1
13.43,32.299999,1
0.57,0.46,4
25.799999,25.940001,1
-21.799999,32.299999,2
-34.799999,0.79,0
-2.37,25.940001,3
13.43,32.299999,1
-30.02,2.79,0
-14.86,39.490002,2
15.46,28.52,1
-43.400002,0.46,0
-2.37,25.1,3
15.46,28.52,1
-34.799999,0.79,0
32.400002,25.940001,1
9.7,32.299999,1
-34.799999,0.79,0
-2.37,25.940001,3
-21.799999,32.299999,2
0.57,0.46,4
25.799999,25.940001,1
13.43,32.299999,1
0.57,2.05,4
-14.86,39.299999,2
11.9,25.200001,1
-4.3,4.92,4
25.799999,25.940001,1
13.43,32.299999,1
-34.799999,0.79,0
-2.37,25.940001,3
-39.599998,28.52,2
0.57,4.92,4
-14.86,39.490002,2
13.43,32.299999,1
-34.799999,0.79,0
-2.37,25.940001,3
13.43,32.299999,1
-30.02,2.79,0
-14.86,39.490002,2
15.46,28.52,1
-4.3,4.92,4
-14.86,39.490002,2
15.46,38.400002,1
-34.799999,1.37,0
-2.37,25.940001,3
34.400002,32.299999,1
0.57,2.05,4
25.799999,25.940001,1
13.43,30.299999,1
0.57,0.46,4
-14.86,39.299999,2
11.9,25.200001,1
-4.3,4.92,4
-32.200001,25.940001,2
13.43,32.299999,1
0.57,0.46,4
25.799999,25.940001,1
13.43,38.5,1
-34.799999,0.79,0
-2.37,25.940001,3
13.43,32.299999,1
-30.02,2.79,0
-14.86,39.490002,2
15.46,28.52,1
-34.799999,0.79,0
-2.37,25.940001,3
18.799999,30.299999,1
26.1,0.79,5
-2.37,25.940001,3
13.43,38.5,1
0.57,0.46,4
25.799999,25.940001,1
13.43,32.299999,1
-34.799999,1.37,0
-14.86,39.490002,2
15.46,28.52,1
-30.02,2.79,0
-2.37,25.940001,3
34.400002,39.299999,1
-4.3,4.92,4
-32.200001,25.940001,2
13.43,32.299999,1
-34.799999,0.79,0
-2.37,25.940001,3
13.43,32.299999,1
-30.02,2.79,0
-14.86,39.490002,2
15.46,28.52,1
-4.3,4.92,4
-32.200001,25.940001,2
15.46,28.52,1
-34.799999,0.79,0
-2.37,25.940001,3
34.400002,39.299999,1
39.599998,2.79,5
-2.37,25.940001,3
18.799999,30.299999,1
-30.02,2.79,0
-2.37,25.940001,3
15.46,28.52,1
-4.3,4.92,4
-32.200001,25.940001,2
18.799999,30.299999,1
-34.799999,4.54,0
-2.37,25.940001,3
13.43,32.299999,1
-34.799999,0.79,0
-2.37,25.940001,3
13.43,32.299999,1
-30.02,2.79,0
-14.86,39.490002,2
15.46,28.52,1
-34.799999,0.79,0
-2.37,25.940001,3
-32.099998,39.299999,2
-34.799999,0.79,0
-2.37,25.940001,3
13.43,32.299999,1
-4.3,4.92,4
-14.86,39.490002,2
15.46,28.52,1
-4.3,0.62,4
-32.200001,25.940001,2
15.46,28.52,1
-4.3,4.92,4
-37.900002,25.940001,2
15.46,28.52,1
-30.02,2.79,0
-2.37,25.940001,3
18.799999,30.299999,1
-34.799999,0.79,0
-2.37,25.940001,3
13.43,32.299999,1
-30.02,2.79,0
-14.86,39.490002,2
15.46,28.52,1
-30.02,2.79,0
-14.86,39.490002,2
15.46,28.52,1
-30.02,2.79,0
-14.86,39.490002,2
15.46,28.52,1
-30.02,0.12,0
-14.86,39.490002,2
15.46,28.52,1
-4.3,1.28,4
-37.900002,25.940001,2
15.46,28.52,1
-30.02,2.79,0
-2.37,25.940001,3
-32.099998,39.299999,2
-34.799999,0.79,0
-2.37,25.940001,3
18.799999,15.6,5
-34.799999,0.79,0
-32.200001,25.940001,2
15.46,28.52,1
27.700001,0.62,5
-2.37,25.940001,3
-32.099998,39.299999,2
-34.799999,0.79,0
-2.37,25.940001,3
13.43,32.299999,1
-30.02,2.79,0
-14.86,39.490002,2
15.46,28.52,1
-34.799999,0.79,0
-2.37,25.940001,3
15.46,28.52,1
-30.02,0.12,0
-14.86,39.490002,2
18.799999,15.6,5
44.700001,2.79,5
-32.200001,25.940001,2
-3.5,28.52,3
-34.799999,0.79,0
-2.37,25.940001,3
-32.099998,39.299999,2
-4.3,1.28,4
-37.900002,25.940001,2
15.46,28.52,1
-30.02,2.79,0
20.4,39.490002,1
15.46,28.52,1
27.700001,0.62,5
-2.37,25.940001,3
-26.4,28.52,2
-34.799999,0.79,0
-2.37,25.940001,3
13.43,32.299999,1
-30.02,2.79,0
-14.86,39.490002,2
15.46,28.52,1
-30.02,2.79,0
20.4,39.490002,1
15.46,28.52,1
-30.02,2.19,0
20.4,42.5,1
15.46,28.52,1
27.700001,0.62,5
-32.200001,25.940001,2
-3.5,28.52,3
44.700001,0.39,5
-2.37,25.940001,3
-26.4,28.52,2
-30.02,2.79,0
-2.37,25.940001,3
-32.099998,39.299999,2
-30.02,0.12,0
-14.86,39.490002,2
-3.5,28.52,3
-34.799999,0.79,0
-2.37,25.940001,3
13.43,32.299999,1
-30.02,2.79,0
-14.86,39.490002,2
15.46,28.52,1
27.700001,0.62,5
-2.37,25.940001,3
-32.099998,39.299999,2
-30.02,2.79,0
20.4,39.490002,1
15.46,28.52,1
-44.599998,2.19,0
20.4,42.5,1
15.46,28.52,1
-30.02,2.19,0
-32.200001,34.200001,2
-3.5,28.52,3
27.700001,0.62,5
20.4,42.5,1
15.46,28.52,1
-30.02,2.79,0
20.4,39.490002,1
-3.5,28.52,3
-30.02,0.12,0
-14.86,39.490002,2
15.46,28.52,1
-34.799999,0.79,0
-2.37,25.940001,3
13.43,32.299999,1
-30.02,2.79,0
-14.86,39.490002,2
15.46,28.52,1
-30.02,2.79,0
20.4,39.490002,1
15.46,28.52,1
-30.02,0.12,0
12.9,39.490002,1
-3.5,28.52,3
-30.02,2.79,0
-14.86,39.490002,2
-4.8,28.52,3
-30.02,0.12,0
-14.86,39.490002,2
15.46,28.52,1
-30.02,2.19,0
-32.200001,34.200001,2
15.46,28.52,1
-30.02,0.12,0
-14.86,39.490002,2
-3.5,28.52,3
-30.02,2.79,0
15.9,32.900002,1
-3.5,28.52,3
-30.02,2.19,0
-14.86,39.490002,2
15.46,28.52,1
-34.799999,0.79,0
-2.37,25.940001,3
13.43,32.299999,1
-30.02,2.79,0
-14.86,39.490002,2
15.46,28.52,1
-34.799999,0.79,0
-14.86,39.490002,2
-3.5,28.52,3
-29.200001,2.53,0
-2.37,25.940001,3
13.43,32.299999,1
-30.02,2.79,0
-2.37,25.940001,3
13.43,32.299999,1
-34.799999,0.79,0
15.9,32.900002,1
-3.5,28.52,3
-30.02,0.12,0
6.1,39.490002,1
-3.5,28.52,3
-30.02,0.53,0
-14.86,39.490002,2
15.46,28.52,1
-30.02,0.12,0
-14.86,39.490002,2
15.46,28.52,1
-30.02,2.79,0
20.4,39.490002,1
-3.5,28.52,3
-34.799999,0.79,0
-2.37,25.940001,3
13.43,32.299999,1
-30.02,2.79,0
-14.86,39.490002,2
15.46,28.52,1
-30.02,2.79,0
20.4,27.299999,1
-3.5,28.52,3
-30.02,0.92,0
20.4,39.490002,1
-3.5,28.52,3
-30.02,2.79,0
-14.86,39.490002,2
15.46,28.52,1
-30.02,0.53,0
-14.86,39.490002,2
15.46,28.52,1
-30.02,2.79,0
-2.37,25.940001,3
13.43,32.299999,1
-34.799999,5.78,0
-2.37,25.940001,3
13.43,32.299999,1
-29.200001,2.53,0
-2.37,25.940001,3
13.43,32.299999,1
-30.02,2.79,0
-2.37,25.940001,3
13.43,32.299999,1
-34.799999,0.79,0
-2.37,25.940001,3
13.43,32.299999,1
-30.02,2.79,0
-14.86,39.490002,2
15.46,28.52,1
-30.02,2.79,0
8.2,39.490002,1
15.46,28.52,1
-30.02,0.53,0
-15.3,39.490002,2
15.46,28.52,1
-30.02,2.79,0
-14.86,39.490002,2
-3.8,28.52,3
-34.799999,0.79,0
-2.37,25.940001,3
15.46,28.52,1
-30.02,2.79,0
-2.37,25.940001,3
13.43,31.1,1
-34.799999,5.78,0
-14.86,39.490002,2
15.46,28.52,1
-34.799999,0.79,0
-2.37,25.940001,3
13.43,32.299999,1
-30.02,2.79,0
-14.86,39.490002,2
15.46,28.52,1
-34.799999,0.79,0
-2.37,25.940001,3
15.46,28.52,1
-34.799999,0.79,0
-2.37,25.940001,3
13.43,32.299999,1
-30.02,0.53,0
-15.3,39.490002,2
15.46,28.52,1
-27.4,2.79,0
8.2,39.490002,1
15.46,28.52,1
-30.02,5.81,0
-15.3,39.490002,2
15.46,28.52,1
-30.02,0.53,0
8.2,39.490002,1
15.46,28.52,1
-30.02,2.79,0
-2.37,25.940001,3
13.43,31.1,1
-30.02,2.79,0
-14.86,39.490002,2
15.46,28.52,1
-34.799999,0.79,0
-2.37,25.940001,3
13.43,32.299999,1
-30.02,2.79,0
-14.86,39.490002,2
15.46,28.52,1
-30.02,5.84,0
-2.37,25.940001,3
13.43,31.1,1
-30.02,2.79,0
-1.2,25.940001,3
13.43,34.900002,1
29.700001,0.79,5
-2.37,25.940001,3
15.46,28.52,1
-34.799999,0.79,0
-2.37,25.940001,3
13.43,32.299999,1
-34.799999,0.79,0
-2.37,25.940001,3
15.46,28.52,1
-30.02,1.45,0
8.2,39.490002,1
15.46,28.52,1
-34.799999,0.79,0
-2.37,25.940001,3
13.43,32.299999,1
-30.02,2.79,0
-1.2,25.940001,3
13.43,38.900002,1
-27.4,2.79,0
-2.37,25.940001,3
13.43,31.1,1
-30.02,5.84,0
-15.3,33.0,2
-41.299999,28.52,2
-27.4,2.79,0
-2.37,30.6,3
13.43,31.1,1
-34.799999,0.79,0
-2.37,25.940001,3
13.43,32.299999,1
-30.02,2.79,0
-1.2,25.940001,3
13.43,38.900002,1
-33.799999,2.79,0
-2.37,25.940001,3
13.43,31.1,1
-27.4,2.79,0
-2.37,30.6,3
13.43,31.1,1
-34.799999,0.79,0
2.1,25.940001,3
13.43,31.1,1
-27.4,2.79,0
-2.37,25.940001,3
-43.099998,5.8,0
-27.4,2.79,0
-2.37,30.6,3
13.43,38.900002,1
-30.02,2.79,0
-1.2,25.940001,3
25.0,31.1,1
-27.4,2.79,0
0.6,25.940001,3
13.43,32.299999,1
-34.799999,0.79,0
-2.37,25.940001,3
13.43,31.1,1
-34.799999,0.79,0
-2.37,25.940001,3
13.43,32.299999,1
-30.02,2.79,0
-1.2,25.940001,3
13.43,38.900002,1
-27.4,2.79,0
0.6,25.940001,3
9.3,38.900002,1
-30.02,2.79,0
-1.2,25.940001,3
13.43,29.5,1
-27.4,2.79,0
-2.37,30.6,3
13.43,38.900002,1
-34.799999,5.48,0
-2.37,25.940001,3
13.0,31.1,1
-34.799999,0.25,0
-2.37,25.940001,3
13.43,31.1,1
-34.799999,0.79,0
2.1,25.940001,3
13.43,31.1,1
-34.799999,0.79,0
-2.37,25.940001,3
13.43,32.299999,1
-30.02,2.79,0
-1.2,25.940001,3
13.43,38.900002,1
-30.02,2.79,0
2.1,25.940001,3
13.43,31.1,1
-34.799999,0.45,0
-1.2,25.940001,3
13.43,38.900002,1
-27.4,2.79,0
0.6,25.940001,3
13.43,38.900002,1
37.900002,2.79,5
-2.37,30.6,3
9.3,38.900002,1
-34.799999,0.79,0
2.1,25.940001,3
13.43,18.799999,1
-34.799999,4.46,0
2.1,25.940001,3
13.43,31.1,1
-42.700001,0.79,0
2.1,25.940001,3
13.43,38.900002,1
-34.799999,0.79,0
-2.37,25.940001,3
13.43,32.299999,1
-30.02,2.79,0
-1.2,25.940001,3
13.43,38.900002,1
-27.4,2.79,0
0.6,25.940001,3
4.4,38.900002,1
-27.4,2.79,0
4.8,25.940001,3
13.43,38.900002,1
-34.799999,0.79,0
-1.2,25.940001,3
13.43,38.900002,1
24.9,2.79,5
-2.37,25.940001,3
13.43,32.299999,1
-34.799999,0.79,0
0.6,25.940001,3
13.43,38.900002,1
-27.4,2.79,0
-2.37,25.940001,3
13.43,32.299999,1
-34.799999,0.79,0
2.1,25.940001,3
13.43,38.900002,1
-30.02,3.54,0
-1.2,25.940001,3
13.43,18.799999,1
-34.799999,0.79,0
-2.37,25.940001,3
13.43,32.299999,1
-30.02,2.79,0
-1.2,25.940001,3
13.43,38.900002,1
-34.799999,0.79,0
-2.37,25.940001,3
13.43,32.299999,1
-27.4,2.79,0
-1.2,25.940001,3
13.43,38.900002,1
-27.4,2.79,0
0.6,25.940001,3
13.43,38.900002,1
-34.799999,0.06,0
0.6,25.940001,3
4.4,38.900002,1
-34.799999,0.79,0
-2.37,25.940001,3
13.43,38.900002,1
-30.02,4.2,0
-1.2,25.940001,3
13.43,32.299999,1
-34.799999,0.79,0
-2.37,25.940001,3
-39.799999,38.900002,2
-34.799999,0.79,0
0.6,25.940001,3
13.43,32.299999,1
-34.799999,0.79,0
-2.37,25.940001,3
13.43,32.299999,1
-30.02,2.79,0
-1.2,25.940001,3
13.43,38.900002,1
-23.799999,2.79,0
-1.2,25.940001,3
13.43,38.900002,1
-22.4,2.79,0
0.6,25.940001,3
13.43,38.900002,1
-34.799999,0.79,0
-2.37,25.940001,3
13.43,38.900002,1
-34.799999,0.79,0
0.6,25.940001,3
13.43,32.299999,1
-34.799999,0.79,0
-2.37,25.940001,3
13.43,32.299999,1
-30.02,4.2,0
-1.2,25.940001,3
14.4,32.299999,1
-34.799999,0.79,0
0.6,25.940001,3
13.43,32.299999,1
-34.799999,0.79,0
-2.37,25.940001,3
13.43,32.299999,1
-30.02,2.79,0
-1.2,25.940001,3
13.43,38.900002,1
-34.799999,4.09,0
0.6,25.940001,3
13.43,32.299999,1
-34.799999,0.79,0
-2.37,25.940001,3
34.5,38.900002,1
-19.6,2.79,0
0.6,25.940001,3
-25.1,38.900002,2
-23.799999,4.35,0
-1.2,25.940001,3
13.43,38.900002,1
-30.02,2.79,0
-1.2,25.940001,3
13.43,38.900002,1
-30.02,2.79,0
-1.2,25.940001,3
-33.900002,38.900002,2
-34.799999,0.79,0
-2.37,25.940001,3
13.43,32.299999,1
-30.02,2.79,0
-1.2,25.940001,3
13.43,38.900002,1
-30.02,2.79,0
-1.2,25.940001,3
13.43,38.900002,1
-30.02,2.79,0
-1.2,25.940001,3
-33.900002,37.400002,2
-34.799999,0.79,0
-2.37,25.940001,3
13.43,32.299999,1
-34.799999,4.09,0
0.6,25.940001,3
13.43,32.299999,1
-34.799999,4.09,0
0.6,25.940001,3
13.43,32.299999,1
-30.02,2.79,0
-1.2,25.940001,3
13.43,37.900002,1
-23.799999,4.35,0
-1.2,25.940001,3
13.43,38.900002,1
-34.799999,0.79,0
-2.37,25.940001,3
13.43,32.299999,1
