x,y,cluster
-0.9,29.469999,0
-40.43,2.68,4
-42.700001,26.700001,2
-0.9,29.469999,0
41.650002,3.88,1
-42.209999,22.01,2
9.53,24.290001,0
41.650002,3.88,1
-42.209999,22.01,2
-0.9,29.469999,0
41.650002,2.86,1
-42.209999,22.01,2
9.53,24.290001,0
0.68,1.2,5
22.16,38.509998,3
-20.200001,22.139999,2
0.68,1.2,5
-42.209999,4.3,4
-0.9,42.299999,0
0.68,1.2,5
22.16,38.509998,3
-20.200001,22.139999,2
-33.400002,3.88,4
-42.209999,22.01,2
-6.4,29.469999,0
41.650002,3.88,1
-42.209999,22.01,2
9.53,24.290001,0
41.650002,2.86,1
-42.209999,22.01,2
9.53,24.1,0
41.650002,3.88,1
-42.700001,26.700001,2
-0.9,24.700001,0
-40.43,2.68,4
-42.209999,22.01,2
-0.9,29.469999,0
41.650002,2.86,1
-42.209999,22.01,2
9.53,24.290001,0
0.68,1.2,5
22.16,38.509998,3
-20.200001,22.139999,2
-40.43,2.68,4
-42.209999,22.01,2
-7.3,29.469999,0
-33.400002,0.45,4
21.9,22.01,0
-0.9,29.469999,0
41.650002,3.88,1
-42.700001,-3.7,4
-20.200001,22.139999,2
0.68,1.2,5
22.16,38.509998,3
24.6,10.0,1
41.650002,3.88,1
38.700001,22.01,1
9.53,24.290001,0
41.650002,2.86,1
-42.209999,22.01,2
9.53,24.290001,0
41.650002,3.61,1
-42.209999,40.599998,2
9.53,24.290001,0
41.650002,3.88,1
-42.209999,22.01,2
9.53,24.290001,0
41.650002,2.86,1
-42.209999,22.01,2
9.53,24.290001,0
0.68,1.2,5
22.16,38.509998,3
-20.200001,22.139999,2
41.650002,3.87,1
-42.700001,20.0,2
-20.200001,22.139999,2
-33.400002,0.45,4
21.9,22.01,0
24.6,10.0,1
0.68,1.2,5
22.16,38.509998,3
14.5,29.469999,0
41.650002,0.9,1
-42.700001,-3.7,4
9.53,24.290001,0
41.650002,3.61,1
0.9,40.599998,0
-20.200001,22.139999,2
-40.43,2.68,4
-42.209999,15.6,2
9.53,24.290001,0
41.650002,3.88,1
-42.209999,22.01,2
-7.3,29.469999,0
41.650002,2.86,1
-42.209999,22.01,2
9.53,24.290001,0
0.68,1.2,5
22.16,38.509998,3
-20.200001,22.139999,2
41.650002,0.9,1
8.2,22.01,0
-38.700001,29.469999,2
41.650002,1.52,1
-42.700001,-3.7,4
9.53,24.290001,0
41.650002,2.93,1
-42.209999,22.01,2
9.53,24.290001,0
41.650002,0.9,1
-42.700001,-3.7,4
9.53,24.290001,0
-40.43,2.68,4
0.9,40.599998,0
-20.200001,22.139999,2
41.650002,3.61,1
-42.209999,15.6,2
-4.8,24.290001,0
0.68,1.2,5
13.0,38.509998,3
-20.200001,22.139999,2
41.650002,3.87,1
-42.700001,28.5,2
-20.200001,22.139999,2
41.650002,2.86,1
-42.209999,22.01,2
9.53,24.290001,0
0.68,1.2,5
22.16,38.509998,3
-20.200001,22.139999,2
41.650002,3.61,1
-42.209999,15.6,2
-4.8,24.290001,0
41.650002,0.78,1
-42.209999,15.6,2
-4.8,24.290001,0
-40.43,4.4,4
7.4,40.599998,3
-20.200001,22.139999,2
0.68,1.2,5
13.0,38.509998,3
-20.200001,22.139999,2
41.650002,0.9,1
8.2,24.799999,0
-38.700001,29.469999,2
41.650002,0.9,1
8.2,22.01,0
-38.700001,29.469999,2
-36.200001,2.86,4
-42.209999,43.599998,2
9.53,24.290001,0
41.650002,2.93,1
-42.209999,22.01,2
9.53,24.290001,0
41.650002,2.86,1
-42.209999,22.01,2
9.53,24.290001,0
0.68,1.2,5
22.16,38.509998,3
-20.200001,22.139999,2
41.650002,0.78,1
-42.209999,15.6,2
-20.200001,22.139999,2
0.68,1.2,5
22.16,38.509998,3
-4.8,41.5,0
41.650002,0.9,1
8.2,24.799999,0
-38.700001,35.700001,2
41.650002,0.9,1
3.3,24.799999,0
-38.700001,-12.1,4
41.650002,3.61,1
8.2,24.799999,0
33.200001,29.469999,3
41.650002,0.9,1
-42.209999,15.6,2
-4.8,24.290001,0
0.68,1.2,5
13.0,38.509998,3
9.53,24.290001,0
-37.200001,2.86,4
-42.209999,43.599998,2
6.9,22.139999,0
41.650002,2.86,1
-42.209999,22.01,2
9.53,24.290001,0
0.68,1.2,5
22.16,38.509998,3
-20.200001,22.139999,2
41.650002,2.86,1
-42.209999,22.01,2
6.9,22.139999,0
-37.200001,1.72,4
-42.209999,43.599998,2
-3.2,24.290001,0
-37.200001,2.86,4
-42.209999,15.6,2
-20.200001,22.139999,2
41.650002,5.47,1
-42.209999,43.599998,2
6.9,22.139999,0
0.68,4.62,5
13.0,38.509998,3
-20.200001,22.139999,2
0.68,1.2,5
22.16,38.509998,3
33.900002,43.799999,3
41.650002,5.72,1
-42.209999,15.6,2
-4.8,24.290001,0
41.650002,0.9,1
3.3,24.799999,0
-21.5,-12.1,4
41.650002,2.86,1
-42.209999,22.01,2
9.53,24.290001,0
0.68,1.2,5
22.16,38.509998,3
-20.200001,22.139999,2
41.650002,5.47,1
10.9,43.599998,3
6.9,22.139999,0
25.299999,5.47,1
-42.209999,43.599998,2
6.9,22.139999,0
41.650002,5.47,1
-42.209999,43.599998,2
6.9,22.139999,0
41.650002,5.47,1
-42.209999,43.599998,2
6.9,22.139999,0
-37.200001,1.72,4
-42.209999,43.599998,2
-3.2,24.290001,0
-37.200001,1.72,4
-42.209999,43.599998,2
-3.2,24.290001,0
-24.299999,1.2,4
-42.209999,22.01,2
6.9,22.139999,0
41.650002,2.86,1
-42.209999,22.01,2
9.53,24.290001,0
0.68,1.2,5
22.16,38.509998,3
-20.200001,22.139999,2
41.650002,4.69,1
-42.209999,43.599998,2
-3.2,24.290001,0
-37.200001,1.72,4
-42.209999,22.01,2
9.53,24.290001,0
25.299999,1.05,1
-42.209999,22.01,2
9.53,24.290001,0
41.650002,2.86,1
-42.209999,43.599998,2
6.9,22.139999,0
35.700001,1.2,1
-42.209999,-9.7,4
6.9,22.139999,0
41.650002,5.47,1
-42.209999,43.599998,2
6.9,22.139999,0
41.650002,5.47,1
10.9,43.599998,3
9.53,24.290001,0
41.650002,2.86,1
-42.209999,22.01,2
9.53,24.290001,0
0.68,1.2,5
22.16,38.509998,3
-20.200001,22.139999,2
-27.700001,1.2,4
-42.209999,43.599998,2
6.9,32.200001,0
41.650002,2.86,1
22.16,38.509998,3
-20.200001,22.139999,2
41.650002,2.86,1
10.9,43.599998,3
9.53,24.290001,0
41.650002,5.47,1
-42.209999,22.01,2
9.53,24.290001,0
35.700001,1.2,1
-42.209999,16.9,2
9.53,24.290001,0
-37.200001,1.72,4
-42.209999,22.01,2
6.9,22.139999,0
41.650002,5.47,1
-42.209999,43.599998,2
6.9,22.139999,0
41.650002,2.86,1
10.9,43.599998,3
9.53,21.6,0
41.650002,2.86,1
-42.209999,22.01,2
9.53,24.290001,0
0.68,1.2,5
22.16,38.509998,3
-20.200001,22.139999,2
41.650002,2.86,1
10.9,43.599998,3
9.53,24.290001,0
41.650002,0.72,1
29.700001,22.01,3
9.53,21.6,0
41.650002,2.86,1
-42.209999,16.9,2
9.53,24.290001,0
-41.0,1.2,4
10.9,43.599998,3
9.53,24.290001,0
35.700001,1.2,1
-42.209999,43.900002,2
9.53,24.290001,0
35.700001,0.8,1
-42.209999,16.9,2
9.53,24.290001,0
-37.200001,3.5,4
-42.209999,22.01,2
-20.200001,22.139999,2
41.650002,2.86,1
-42.209999,22.01,2
9.53,24.290001,0
0.68,1.2,5
22.16,38.509998,3
-20.200001,22.139999,2
-41.0,1.2,4
-35.799999,43.599998,2
9.53,24.290001,0
35.700001,1.2,1
-42.209999,43.900002,2
9.53,24.290001,0
41.650002,2.86,1
-42.209999,22.01,2
9.53,24.290001,0
41.650002,2.86,1
-42.209999,22.01,2
9.53,24.290001,0
41.650002,2.86,1
10.9,43.599998,3
-20.200001,22.139999,2
-37.200001,3.5,4
42.0,22.01,1
9.53,24.290001,0
41.650002,2.86,1
-42.209999,16.9,2
3.6,24.290001,0
35.700001,0.8,1
10.9,43.599998,3
9.53,24.290001,0
41.650002,2.86,1
-42.209999,22.01,2
9.53,24.290001,0
0.68,1.2,5
22.16,38.509998,3
-20.200001,22.139999,2
-37.200001,3.5,4
42.0,22.01,1
9.53,24.290001,0
-37.200001,0.52,4
42.0,22.01,1
9.53,24.290001,0
41.650002,2.86,1
10.9,43.599998,3
9.53,24.290001,0
41.650002,4.04,1
-42.209999,22.01,2
-20.200001,22.139999,2
35.700001,0.8,1
-42.209999,-6.2,4
9.53,24.290001,0
41.650002,2.86,1
10.9,43.599998,3
9.53,24.290001,0
-37.200001,3.5,4
42.0,35.400002,3
9.53,24.290001,0
35.700001,1.2,1
-42.209999,43.900002,2
9.53,24.290001,0
41.650002,2.86,1
-42.209999,22.01,2
9.53,24.290001,0
0.68,1.2,5
22.16,38.509998,3
-20.200001,22.139999,2
-37.200001,3.5,4
42.0,22.01,1
9.53,24.290001,0
41.650002,2.86,1
26.200001,43.599998,3
1.4,24.290001,0
41.650002,2.86,1
27.6,35.400002,3
9.53,24.290001,0
-37.200001,3.5,4
41.400002,43.599998,3
9.53,24.290001,0
-37.200001,3.5,4
-39.200001,43.599998,2
9.53,24.290001,0
-40.599998,2.86,4
42.0,35.400002,3
9.53,24.290001,0
-27.700001,2.86,4
10.9,43.599998,3
9.53,24.290001,0
41.650002,2.86,1
10.9,37.5,3
9.53,24.290001,0
41.650002,2.86,1
-42.209999,22.01,2
9.53,24.290001,0
0.68,1.2,5
22.16,38.509998,3
-20.200001,22.139999,2
41.650002,2.86,1
26.200001,43.599998,3
9.53,24.290001,0
41.650002,2.86,1
-42.209999,22.01,2
-2.8,24.290001,0
0.68,1.2,5
22.16,38.509998,3
24.799999,24.290001,3
-40.599998,2.86,4
42.0,-4.7,1
-20.200001,22.139999,2
41.650002,2.86,1
26.200001,43.599998,3
9.53,24.290001,0
41.650002,0.54,1
10.9,37.5,3
1.4,24.290001,0
25.0,2.86,1
10.9,37.5,3
9.53,24.290001,0
41.650002,2.86,1
10.9,37.5,3
9.53,24.290001,0
41.650002,2.86,1
-42.209999,22.01,2
9.53,24.290001,0
0.68,1.2,5
22.16,38.509998,3
-20.200001,22.139999,2
41.650002,2.86,1
10.9,37.5,3
9.53,24.290001,0
41.650002,2.86,1
-42.209999,22.01,2
9.53,24.290001,0
41.650002,2.86,1
26.200001,43.599998,3
9.53,24.290001,0
41.650002,2.86,1
-30.0,37.5,2
9.53,24.290001,0
-42.099998,2.86,4
26.200001,43.599998,3
9.53,24.290001,0
41.650002,2.86,1
26.200001,43.599998,3
9.53,24.290001,0
41.650002,2.86,1
-42.209999,22.01,2
9.53,24.290001,0
0.68,1.2,5
22.16,38.509998,3
-20.200001,22.139999,2
41.650002,2.86,1
10.9,37.5,3
9.53,24.290001,0
41.650002,5.07,1
22.16,38.509998,3
-20.200001,22.139999,2
0.68,1.2,5
11.4,37.5,3
-40.5,24.290001,2
41.650002,2.86,1
-42.209999,22.01,2
9.53,24.290001,0
41.650002,2.86,1
-30.0,37.5,2
9.53,24.290001,0
41.650002,2.86,1
26.200001,43.599998,3
9.53,24.290001,0
41.650002,2.86,1
-42.209999,22.01,2
9.53,24.290001,0
0.68,1.2,5
22.16,38.509998,3
-20.200001,22.139999,2
41.650002,2.86,1
19.200001,43.599998,3
9.53,24.290001,0
41.650002,5.31,1
-30.0,37.5,2
9.53,24.290001,0
41.650002,2.86,1
26.200001,43.599998,3
9.53,24.290001,0
41.650002,2.86,1
26.200001,43.599998,3
9.53,24.290001,0
41.650002,2.86,1
-42.209999,22.01,2
-0.6,24.290001,0
-34.0,2.86,4
10.9,37.5,3
9.53,24.290001,0
41.650002,2.86,1
-42.209999,22.01,2
9.53,24.290001,0
0.68,1.2,5
22.16,38.509998,3
-20.200001,22.139999,2
41.650002,2.86,1
-42.209999,22.01,2
9.53,24.290001,0
41.650002,2.86,1
26.200001,43.599998,3
9.53,26.799999,0
41.650002,5.31,1
32.200001,22.01,3
-0.6,24.290001,0
41.650002,2.86,1
-30.0,37.5,2
9.53,24.290001,0
41.650002,2.86,1
-42.209999,21.6,2
-0.6,24.290001,0
41.650002,2.86,1
26.200001,43.599998,3
9.53,24.290001,0
41.650002,1.6,1
-30.0,37.5,2
9.53,24.290001,0
41.650002,2.86,1
-42.209999,22.01,2
9.53,24.290001,0
0.68,1.2,5
22.16,38.509998,3
-20.200001,22.139999,2
-38.700001,2.86,4
26.200001,43.599998,3
9.53,24.290001,0
41.650002,2.86,1
-42.209999,22.01,2
9.53,26.799999,0
0.68,1.2,5
26.200001,43.599998,3
9.53,24.290001,0
41.650002,2.86,1
22.16,38.509998,3
10.2,22.139999,0
41.650002,2.86,1
-42.209999,21.6,2
9.53,28.299999,0
41.650002,2.86,1
-42.209999,22.01,2
-0.6,24.290001,0
41.650002,2.86,1
-33.200001,22.01,2
9.53,24.290001,0
41.650002,2.86,1
-42.209999,-5.2,4
9.53,24.290001,0
41.650002,2.86,1
-42.209999,22.01,2
9.53,24.290001,0
0.68,1.2,5
22.16,38.509998,3
-20.200001,22.139999,2
-43.400002,2.86,4
-42.209999,22.01,2
9.53,24.290001,0
0.68,1.2,5
26.200001,43.599998,3
-0.6,24.290001,0
41.650002,5.44,1
-42.209999,-4.6,4
9.53,26.799999,0
41.650002,1.7,1
-42.209999,22.01,2
9.53,26.799999,0
41.650002,4.6,1
-42.209999,21.6,2
9.53,28.299999,0
41.650002,2.86,1
-42.209999,-5.2,4
-0.9,24.290001,0
41.650002,4.25,1
-42.209999,22.01,2
9.53,24.290001,0
41.650002,5.71,1
-42.209999,22.01,2
-0.6,24.290001,0
41.650002,2.86,1
-42.209999,22.01,2
9.53,24.290001,0
0.68,1.2,5
22.16,38.509998,3
-20.200001,22.139999,2
41.650002,2.86,1
-42.209999,21.0,2
-0.9,24.290001,0
41.650002,2.86,1
-42.209999,22.01,2
9.53,24.290001,0
41.650002,1.7,1
-42.209999,-4.6,4
9.53,26.799999,0
41.650002,1.7,1
-42.209999,22.01,2
9.53,24.290001,0
41.650002,4.25,1
-42.209999,22.01,2
9.53,24.290001,0
41.650002,4.25,1
-42.209999,22.01,2
9.53,24.290001,0
41.650002,2.86,1
-42.209999,22.01,2
9.53,24.290001,0
0.68,1.2,5
22.16,38.509998,3
-20.200001,22.139999,2
41.650002,4.25,1
-42.209999,22.01,2
9.53,24.290001,0
41.650002,2.86,1
-42.209999,22.01,2
9.53,32.700001,0
41.650002,4.25,1
-42.209999,22.01,2
9.53,24.290001,0
41.650002,1.7,1
-42.209999,22.01,2
-0.2,24.290001,0
41.650002,2.86,1
-42.209999,22.01,2
9.53,24.290001,0
41.650002,1.03,1
-42.209999,21.0,2
-0.9,24.290001,0
41.650002,2.86,1
-42.209999,22.01,2
9.53,24.290001,0
0.68,1.2,5
22.16,38.509998,3
-20.200001,22.139999,2
41.650002,2.86,1
-42.209999,22.01,2
9.53,32.700001,0
41.650002,2.86,1
-42.209999,22.01,2
9.53,24.290001,0
41.650002,1.7,1
-42.209999,22.01,2
9.53,24.290001,0
41.650002,1.7,1
-42.209999,22.01,2
-0.2,24.290001,0
41.650002,1.7,1
-42.209999,22.01,2
-0.2,24.290001,0
0.68,1.2,5
-42.209999,22.01,2
33.400002,27.9,3
41.650002,1.7,1
22.16,38.509998,3
-20.200001,22.139999,2
41.650002,2.86,1
-42.209999,22.01,2
9.53,24.290001,0
0.68,1.2,5
22.16,38.509998,3
-20.200001,22.139999,2
41.650002,1.7,1
-42.209999,22.01,2
-0.2,24.290001,0
41.650002,1.7,1
-42.209999,22.01,2
-0.2,24.290001,0
41.650002,2.86,1
-42.209999,22.01,2
9.53,24.290001,0
41.650002,2.86,1
-42.209999,22.01,2
9.53,24.290001,0
41.650002,1.7,1
-42.209999,22.01,2
-20.200001,22.139999,2
41.650002,1.74,1
22.16,38.509998,3
-0.2,24.290001,0
41.650002,2.86,1
-42.209999,22.01,2
9.53,24.290001,0
0.68,1.2,5
22.16,38.509998,3
-20.200001,22.139999,2
41.650002,1.74,1
22.16,38.509998,3
-0.2,24.290001,0
41.650002,1.74,1
22.16,38.509998,3
-0.2,24.290001,0
41.650002,1.7,1
-42.209999,22.01,2
-0.2,24.290001,0
41.650002,5.61,1
22.16,38.509998,3
-20.200001,22.139999,2
41.650002,1.7,1
-42.209999,-8.0,4
-0.2,24.290001,0
41.650002,1.84,1
-42.209999,22.01,2
-0.2,26.700001,0
41.650002,2.86,1
-42.209999,22.01,2
9.53,24.290001,0
41.650002,5.35,1
-42.209999,22.01,2
9.53,24.290001,0
41.650002,2.86,1
-42.209999,22.01,2
9.53,24.290001,0
