x,y,cluster
-10.22,1.09,0
31.09,42.98,2
25.32,9.6,1
-10.22,1.09,0
43.5,3.69,3
25.32,12.42,1
7.92,4.41,0
31.09,42.98,2
25.32,9.6,1
-10.22,1.09,0
43.5,12.9,3
25.32,13.8,1
-10.22,1.09,0
43.5,3.69,3
25.32,12.42,1
-10.22,1.09,0
31.09,42.98,2
23.6,9.6,1
-26.4,4.68,4
31.09,42.98,2
25.32,9.6,1
-28.0,4.09,4
31.09,42.98,2
25.32,9.6,1
-28.0,3.0,4
43.099998,19.6,3
25.32,12.42,1
-10.22,1.09,0
43.5,26.299999,2
25.32,9.6,1
-10.22,1.09,0
-44.0,-6.0,4
25.32,12.42,1
-10.22,1.09,0
43.5,3.69,3
25.32,12.42,1
7.92,4.41,0
31.09,42.98,2
25.32,9.6,1
-28.0,4.29,4
31.09,42.98,2
25.32,9.6,1
7.92,4.41,0
43.099998,19.6,3
25.32,12.42,1
-10.22,1.09,0
31.09,42.98,2
25.32,9.6,1
-28.0,4.09,4
43.5,3.69,3
25.32,17.200001,1
-28.0,3.0,4
-44.0,-6.0,4
25.32,12.42,1
-10.22,1.09,0
43.099998,19.6,3
25.32,12.42,1
-28.0,3.0,4
31.09,42.98,2
25.32,9.6,1
-10.22,1.09,0
43.5,3.69,3
25.32,12.42,1
7.92,4.41,0
31.09,42.98,2
25.32,9.6,1
-28.0,4.09,4
43.5,3.69,3
25.32,17.200001,1
-28.0,3.0,4
43.099998,19.6,3
25.32,12.42,1
7.92,4.41,0
-44.0,-6.0,4
25.32,6.0,1
-28.0,3.0,4
-44.0,-10.9,4
25.32,12.42,1
7.92,4.41,0
37.0,19.6,1
25.32,12.42,1
7.92,4.41,0
43.099998,19.6,3
25.32,9.6,1
7.92,4.3,0
31.09,42.98,2
25.32,12.42,1
-10.22,1.09,0
43.5,3.69,3
25.32,12.42,1
7.92,4.41,0
31.09,42.98,2
25.32,9.6,1
7.92,4.3,0
31.09,42.98,2
22.799999,9.6,1
-35.700001,4.41,4
-44.299999,19.6,4
25.32,12.42,1
7.92,4.41,0
43.5,32.299999,2
25.32,12.42,1
-10.22,1.09,0
-44.0,-6.0,4
25.32,6.0,1
-25.9,4.41,4
-44.0,-10.9,4
25.32,12.42,1
-28.0,3.0,4
31.09,42.98,2
25.32,9.6,1
7.92,4.87,0
43.099998,5.4,3
25.32,12.42,1
-10.22,1.09,0
43.5,3.69,3
25.32,12.42,1
7.92,4.41,0
31.09,42.98,2
25.32,9.6,1
-35.700001,4.41,4
-44.299999,19.6,4
25.32,12.42,1
-1.3,4.41,0
-44.299999,19.6,4
25.32,12.42,1
-10.22,1.09,0
-44.0,23.4,4
25.32,6.0,1
-10.22,1.09,0
43.5,3.69,3
19.6,12.42,1
-25.9,4.41,4
-44.0,-10.9,4
25.32,12.42,1
7.92,4.41,0
43.5,32.299999,2
25.32,12.42,1
-35.700001,4.41,4
31.09,42.98,2
25.32,9.6,1
-28.0,3.0,4
-44.299999,7.5,4
32.0,12.42,1
-10.22,1.09,0
43.5,3.69,3
25.32,12.42,1
7.92,4.41,0
31.09,42.98,2
25.32,9.6,1
-28.0,3.0,4
2.4,32.900002,5
25.32,12.42,1
-35.700001,4.41,4
31.09,42.98,2
25.32,9.6,1
7.92,4.41,0
-44.299999,19.6,4
25.32,12.42,1
-2.7,4.41,0
-44.0,13.1,4
25.32,9.6,1
7.92,4.41,0
31.09,42.98,2
25.32,12.42,1
7.92,3.59,0
31.09,42.98,2
25.32,9.6,1
-35.700001,4.41,4
-13.0,42.98,5
25.32,9.6,1
-10.22,1.09,0
43.5,3.69,3
25.32,12.42,1
7.92,4.41,0
31.09,42.98,2
25.32,9.6,1
-35.700001,4.41,4
-13.0,42.98,5
25.32,9.6,1
-35.700001,4.41,4
-13.0,42.98,5
25.32,9.6,1
-28.0,3.0,4
2.4,32.900002,5
25.32,9.6,1
7.92,4.41,0
31.09,42.98,2
25.32,12.42,1
-10.22,1.09,0
43.5,3.69,3
25.32,9.6,1
44.700001,4.41,3
31.09,42.98,2
25.32,12.42,1
-35.700001,4.41,4
31.09,42.98,2
25.32,9.6,1
-35.700001,4.41,4
31.09,14.4,1
25.32,34.700001,2
-10.22,1.09,0
43.5,3.69,3
25.32,12.42,1
7.92,4.41,0
31.09,42.98,2
25.32,9.6,1
-35.700001,4.41,4
-41.5,42.98,5
25.32,9.6,1
-28.0,3.0,4
2.4,32.900002,5
25.32,17.6,1
-35.700001,4.41,4
31.09,42.98,2
25.32,12.42,1
44.700001,4.41,3
-13.0,42.98,5
25.32,9.6,1
-10.22,1.09,0
31.09,42.98,2
25.32,9.6,1
7.92,4.41,0
43.5,3.69,3
23.4,9.6,1
-10.22,1.09,0
43.5,3.69,3
25.32,12.42,1
44.700001,0.52,3
31.09,42.98,2
25.32,12.42,1
-10.22,1.09,0
43.5,3.69,3
25.32,12.42,1
7.92,4.41,0
31.09,42.98,2
25.32,9.6,1
44.700001,0.52,3
30.299999,42.98,2
25.32,12.42,1
-10.22,1.09,0
43.5,3.69,3
25.32,4.3,1
18.700001,1.09,1
43.5,3.69,3
25.32,12.42,1
-10.22,2.0,0
43.5,3.69,3
23.4,9.6,1
7.92,1.59,0
31.09,42.98,2
25.32,9.6,1
44.700001,4.41,3
31.09,42.98,2
25.32,12.42,1
44.700001,0.52,3
-13.0,42.98,5
25.32,9.6,1
-10.22,1.09,0
43.5,3.69,3
25.32,12.42,1
7.92,4.41,0
31.09,42.98,2
25.32,9.6,1
44.700001,0.52,3
43.5,11.2,3
25.32,12.42,1
18.700001,1.09,1
-13.0,35.400002,5
25.32,9.6,1
44.700001,0.52,3
-13.0,42.98,5
25.32,9.6,1
7.92,4.18,0
31.09,42.98,2
25.32,9.6,1
44.700001,0.52,3
30.299999,42.98,2
25.32,7.8,1
44.700001,0.52,3
-3.8,42.98,5
25.32,9.6,1
7.92,4.41,0
31.09,42.98,2
25.32,9.6,1
7.92,4.41,0
31.09,42.98,2
-40.5,9.6,4
-10.22,1.09,0
43.5,3.69,3
25.32,12.42,1
7.92,4.41,0
31.09,42.98,2
25.32,9.6,1
18.700001,1.08,1
31.09,42.98,2
25.32,9.6,1
7.92,4.41,0
-13.0,35.400002,5
25.32,9.6,1
44.700001,0.52,3
43.5,3.69,3
25.32,12.42,1
-10.22,1.09,0
43.5,42.700001,2
25.32,12.42,1
44.700001,0.52,3
31.09,42.98,2
25.32,9.6,1
-10.22,1.09,0
43.5,3.69,3
25.32,12.42,1
7.92,4.41,0
31.09,42.98,2
25.32,9.6,1
7.92,4.41,0
-13.0,35.400002,5
25.32,12.42,1
-10.22,1.09,0
43.5,42.700001,2
25.32,9.6,1
18.700001,1.08,1
-8.2,42.98,5
25.32,9.6,1
7.92,4.41,0
31.09,42.98,2
25.32,9.6,1
-10.22,1.09,0
43.5,42.700001,2
25.32,12.42,1
-10.22,5.42,0
43.5,31.0,2
25.32,12.42,1
7.92,4.41,0
31.09,42.98,2
25.32,9.6,1
7.92,4.41,0
31.09,25.9,2
25.32,9.6,1
-10.22,1.09,0
43.5,3.69,3
25.32,12.42,1
7.92,4.41,0
31.09,42.98,2
25.32,9.6,1
-10.22,1.09,0
43.5,42.700001,2
25.32,9.6,1
7.92,4.41,0
31.09,42.98,2
25.32,12.42,1
-10.22,3.79,0
43.5,31.0,2
25.32,12.42,1
7.92,4.41,0
31.09,42.98,2
25.32,9.6,1
7.92,4.41,0
31.09,25.9,2
25.32,9.6,1
-10.22,1.09,0
43.5,3.69,3
25.32,12.42,1
-19.5,1.09,4
43.5,3.69,3
25.32,12.42,1
-10.22,1.09,0
43.5,3.69,3
25.32,12.42,1
7.92,4.41,0
31.09,42.98,2
25.32,9.6,1
-10.22,1.32,0
43.5,17.700001,3
25.32,12.42,1
-10.22,1.09,0
43.5,3.69,3
25.32,12.42,1
-10.22,3.79,0
43.5,3.69,3
25.32,12.42,1
-10.22,1.09,0
43.5,31.0,2
25.32,12.42,1
7.92,4.41,0
-13.4,38.200001,5
25.32,12.42,1
21.799999,1.09,1
43.5,3.69,3
25.32,9.6,1
-10.22,1.09,0
43.5,3.69,3
25.32,12.42,1
7.92,4.41,0
31.09,42.98,2
25.32,9.6,1
-10.22,1.32,0
43.5,31.0,2
25.32,12.42,1
28.5,1.09,1
43.5,17.700001,3
25.32,12.42,1
-10.22,1.32,0
43.5,3.69,3
25.32,12.42,1
7.92,4.41,0
43.5,3.69,3
25.32,12.42,1
-10.22,1.09,0
-13.4,38.200001,5
25.32,12.42,1
21.799999,1.09,1
43.5,3.69,3
25.32,9.1,1
7.92,4.41,0
31.09,42.98,2
25.32,9.6,1
-10.22,1.09,0
43.5,3.69,3
25.32,12.42,1
7.92,4.41,0
31.09,42.98,2
25.32,9.6,1
-19.0,1.32,4
43.5,31.0,2
25.32,12.42,1
-10.22,1.32,0
43.5,31.0,2
25.32,11.5,1
-10.22,1.09,0
43.5,3.69,3
25.32,12.42,1
28.5,1.09,1
43.5,17.700001,3
25.32,12.42,1
7.92,4.28,0
-13.4,38.200001,5
25.32,12.42,1
-10.22,1.09,0
43.5,3.69,3
25.32,12.42,1
7.92,4.41,0
31.09,42.98,2
25.32,9.6,1
2.5,4.41,0
31.09,42.98,2
25.32,9.6,1
-10.22,1.09,0
43.5,3.69,3
25.32,12.42,1
7.92,4.41,0
31.09,42.98,2
25.32,9.6,1
28.5,1.09,1
43.5,3.69,3
25.32,12.42,1
-10.22,1.09,0
43.5,17.700001,3
25.32,22.5,1
2.5,4.41,0
31.09,42.98,2
25.32,12.42,1
-10.22,1.09,0
43.5,17.1,3
25.32,9.6,1
7.92,4.28,0
43.5,31.0,2
25.32,12.42,1
-9.9,1.32,0
-0.2,38.200001,5
25.32,12.42,1
7.92,4.41,0
31.09,42.98,2
25.32,12.42,1
-10.22,1.09,0
43.5,3.69,3
25.32,12.42,1
7.92,4.41,0
31.09,42.98,2
25.32,9.6,1
7.92,4.41,0
31.09,42.98,2
25.32,12.42,1
7.92,1.39,0
31.09,42.98,2
25.32,12.42,1
-9.9,1.32,0
-0.2,38.200001,5
25.32,9.6,1
28.5,1.09,1
43.5,17.700001,3
25.6,22.5,1
-10.22,1.09,0
-29.299999,3.69,4
25.32,24.6,1
-10.22,2.57,0
43.5,3.69,3
25.32,12.42,1
28.5,4.05,1
43.5,3.69,3
25.32,12.42,1
-10.22,1.09,0
43.5,3.69,3
25.32,12.42,1
7.92,4.41,0
31.09,42.98,2
25.32,9.6,1
-9.9,1.32,0
-0.2,38.200001,5
25.299999,12.42,1
-8.3,1.07,0
43.5,3.69,3
25.32,9.6,1
7.92,4.41,0
31.09,42.98,2
25.32,9.6,1
7.92,4.41,0
31.09,42.98,2
25.32,12.42,1
28.5,1.0,1
43.299999,3.69,3
25.32,12.42,1
7.92,4.41,0
31.09,42.98,2
-44.700001,12.42,4
-10.22,1.09,0
31.09,42.98,2
25.32,12.42,1
-10.22,1.09,0
43.5,3.69,3
25.32,12.42,1
7.92,4.41,0
31.09,42.98,2
25.32,9.6,1
7.92,4.41,0
31.09,42.98,2
43.299999,12.42,3
-10.22,1.09,0
35.700001,42.98,2
25.32,9.6,1
7.92,4.41,0
43.5,-1.9,3
25.32,12.42,1
-10.22,1.09,0
31.09,42.98,2
25.32,12.42,1
7.92,4.41,0
43.5,42.98,2
25.32,12.42,1
-10.22,1.09,0
43.5,3.69,3
25.32,12.42,1
7.92,4.41,0
31.09,42.98,2
25.32,9.6,1
-10.22,1.09,0
43.5,39.0,2
25.32,12.42,1
7.92,1.65,0
43.5,42.98,2
25.32,12.42,1
7.92,2.27,0
43.5,42.98,2
25.32,12.42,1
7.92,4.41,0
43.5,-1.9,3
25.32,30.4,2
5.0,1.09,0
43.5,3.69,3
25.32,12.42,1
-10.22,1.09,0
43.5,21.5,3
25.32,9.6,1
-10.22,1.09,0
35.700001,42.98,2
25.32,12.42,1
-10.22,1.09,0
43.5,3.69,3
25.32,12.42,1
